Order ID,Date,Order Date Text,Year,Product,Category,State,Region,Region (Messy),City-State,Country,Quantity Sold,Cost Price,Selling Price,Discount Flag,Salesperson,Target Margin %
1752,01/07/2022,01-07-2022,2022,Product 8,Home Goods,Washington,West,  West ,"Atlanta, Washington",USA,39.0,292.5,438.54,Yes,Drew,0.15
1753,01/07/2022,01-07-2022,2022,Product 9,Home Goods,New York,North,  North ,"Miami, New York",USA,28.0,140.0,197.62,No,Elliot,0.20
1753,01/07/2022,01-07-2022,2022,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,36.0,180.0,236.93,Unknown,,0.25
1754,01/07/2022,01-07-2022,2022,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,33.0,165.0,202.39,Yes,alex,0.30
1754,01/07/2022,01-07-2022,2022,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,25.0,125.0,169.06,No,Brooke,0.15
1755,01/07/2022,01-07-2022,2022,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,25.0,125.0,142.2,Unknown,CHRIS,0.20
1755,01/07/2022,01-07-2022,2022,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,36.0,180.0,259.66,Yes,Drew,0.25
1756,01/07/2022,2022/07/01,2022,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,42.0,210.0,284.79,No,Elliot,0.30
1756,01/07/2022,01-07-2022,2022,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,24.0,120.0,170.05,Unknown,,0.15
1757,01/07/2022,01-07-2022,2022,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,33.0,412.5,568.33,Yes,alex,0.20
1757,01/07/2022,01-07-2022,2022,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,27.0,337.5,505.28,No,Brooke,0.25
1758,01/07/2022,01-07-2022,2022,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,42.0,525.0,592.73,Unknown,CHRIS,0.30
1758,01/07/2022,01-07-2022,2022,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,28.0,350.0,ERROR,Yes,Drew,0.15
1759,01/07/2022,01-07-2022,2022,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,43.0,537.5,629.59,No,Elliot,0.20
1759,01/07/2022,01-07-2022,2022,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,,487.5,674.65,Unknown,,0.25
1760,01/07/2022,01-07-2022,2022,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,30.0,375.0,416.75,Yes,alex,0.30
1760,01/07/2022,01-07-2022,2022,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,26.0,325.0,392.35,No,Brooke,0.15
1761,01/08/2022,2022/08/01,2022,Product 1,Electronics,New York,North,  North ,"New York City, New York",USA,40.0,1000.0,1187.21,Unknown,CHRIS,0.20
1761,01/08/2022,01-08-2022,2022,Product 1,Electronics,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,28.0,700.0,844.43,Yes,Drew,0.25
1762,01/08/2022,01-08-2022,2022,Product 1,Electronics,Texas,South,  South ,"Houston, Texas",USA,39.0,975.0,1141.62,No,Elliot,0.30
1762,01/08/2022,01-08-2022,2022,Product 1,Electronics,Georgia,South,  South ,"Atlanta, Georgia",USA,28.0,700.0,977.94,Unknown,,0.15
1763,01/08/2022,01-08-2022,2022,Product 1,Electronics,Florida,East,  East ,"Miami, Florida",USA,44.0,1100.0,1625.2,Yes,alex,0.20
1763,01/08/2022,01-08-2022,2022,Product 1,Electronics,North Carolina,East,  East ,"New York City, North Carolina",USA,40.0,1000.0,1450.1,No,Brooke,0.25
1764,01/08/2022,01-08-2022,2022,Product 1,Electronics,California,West,  West ,"Philadelphia, California",USA,41.0,1025.0,1423.61,Unknown,CHRIS,0.30
1764,01/08/2022,01-08-2022,2022,Product 1,Electronics,Washington,West,  West ,"Houston, Washington",USA,38.0,950.0,1337.49,Yes,Drew,0.15
1765,01/08/2022,01-08-2022,2022,Product 2,Electronics,New York,North,  North ,"Atlanta, New York",USA,35.0,525.0,748.59,No,Elliot,0.20
1765,01/08/2022,01-08-2022,2022,Product 2,Electronics,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,30.0,450.0,550.93,Unknown,,0.25
1766,01/08/2022,2022/08/01,2022,Product 2,Electronics,Texas,South,  South ,"New York City, Texas",USA,44.0,660.0,813.66,Yes,alex,0.30
1766,01/08/2022,01-08-2022,2022,Product 2,Electronics,Georgia,South,  South ,"Philadelphia, Georgia",USA,27.0,405.0,448.21,No,Brooke,0.15
1767,01/08/2022,01-08-2022,2022,Product 2,Electronics,Florida,East,  East ,"Houston, Florida",USA,41.0,615.0,767.45,Unknown,CHRIS,0.20
1767,01/08/2022,01-08-2022,2022,Product 2,Electronics,North Carolina,East,  East ,"Atlanta, North Carolina",USA,38.0,570.0,638.47,Yes,Drew,0.25
1768,01/08/2022,01-08-2022,2022,Product 2,Electronics,California,West,  West ,"Miami, California",USA,33.0,495.0,691.23,No,Elliot,0.30
1768,01/08/2022,01-08-2022,2022,Product 2,Electronics,Washington,West,  West ,"New York City, Washington",USA,36.0,540.0,646.04,Unknown,,0.15
1769,01/08/2022,01-08-2022,2022,Product 3,Electronics,New York,North,  North ,"Philadelphia, New York",USA,43.0,2150.0,2927.43,Yes,alex,0.20
1769,01/08/2022,01-08-2022,2022,Product 3,Electronics,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,37.0,,2745.26,No,Brooke,0.25
1770,01/08/2022,01-08-2022,2022,Product 3,Electronics,Texas,South,  South ,"Atlanta, Texas",USA,38.0,1900.0,2293.83,Unknown,CHRIS,0.30
1770,01/08/2022,01-08-2022,2022,Product 3,Electronics,Georgia,South,  South ,"Miami, Georgia",USA,44.0,2200.0,3226.17,Yes,Drew,0.15
1771,01/08/2022,2022/08/01,2022,Product 3,Electronics,Florida,East,  East ,"New York City, Florida",USA,44.0,2200.0,2890.29,No,Elliot,0.20
1771,01/08/2022,01-08-2022,2022,Product 3,Electronics,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,42.0,2100.0,2641.63,Unknown,,0.25
1772,01/08/2022,01-08-2022,2022,Product 3,Electronics,California,West,  West ,"Houston, California",USA,25.0,1250.0,1754.45,Yes,alex,0.30
1772,01/08/2022,01-08-2022,2022,Product 3,Electronics,Washington,West,  West ,"Atlanta, Washington",USA,27.0,1350.0,1566.65,No,Brooke,0.15
1773,01/08/2022,01-08-2022,2022,Product 4,Clothing,New York,North,  North ,"Miami, New York",USA,32.0,80.0,91.04,Unknown,CHRIS,0.20
1773,01/08/2022,01-08-2022,2022,Product 4,Clothing,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,26.0,65.0,88.41,Yes,Drew,0.25
1774,01/08/2022,01-08-2022,2022,Product 4,Clothing,Texas,South,  South ,"Philadelphia, Texas",USA,33.0,82.5,107.86,No,Elliot,0.30
1774,01/08/2022,01-08-2022,2022,Product 4,Clothing,Georgia,South,  South ,"Houston, Georgia",USA,38.0,95.0,140.13,Unknown,,0.15
1775,01/08/2022,01-08-2022,2022,Product 4,Clothing,Florida,East,  East ,"Atlanta, Florida",USA,26.0,65.0,85.66,Yes,alex,0.20
1775,01/08/2022,01-08-2022,2022,Product 4,Clothing,North Carolina,East,  East ,"Miami, North Carolina",USA,37.0,92.5,109.37,No,Brooke,0.25
1776,01/08/2022,2022/08/01,2022,Product 4,Clothing,California,West,  West ,"New York City, California",USA,43.0,107.5,143.17,Unknown,CHRIS,0.30
1776,01/08/2022,01-08-2022,2022,Product 4,Clothing,Washington,West,  West ,"Philadelphia, Washington",USA,30.0,75.0,87.89,Yes,Drew,0.15
1777,01/08/2022,01-08-2022,2022,Product 5,Clothing,New York,North,  North ,"Houston, New York",USA,40.0,60.0,78.48,No,Elliot,0.20
1777,01/08/2022,01-08-2022,2022,Product 5,Clothing,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,33.0,49.5,65.14,Unknown,,0.25
1778,01/08/2022,01-08-2022,2022,Product 5,Clothing,Texas,South,  South ,"Miami, Texas",USA,,58.5,79.72,Yes,alex,0.30
1778,01/08/2022,01-08-2022,2022,Product 5,Clothing,Georgia,South,  South ,"New York City, Georgia",USA,41.0,61.5,80.65,No,Brooke,0.15
1779,01/08/2022,01-08-2022,2022,Product 5,Clothing,Florida,East,  East ,"Philadelphia, Florida",USA,39.0,58.5,74.77,Unknown,CHRIS,0.20
1779,01/08/2022,01-08-2022,2022,Product 5,Clothing,North Carolina,East,  East ,"Houston, North Carolina",USA,33.0,49.5,60.4,Yes,Drew,0.25
1780,01/08/2022,01-08-2022,2022,Product 5,Clothing,California,West,  West ,"Atlanta, California",USA,25.0,37.5,48.62,No,Elliot,0.30
1780,01/08/2022,01-08-2022,2022,Product 5,Clothing,Washington,West,  West ,"Miami, Washington",USA,25.0,37.5,50.16,Unknown,,0.15
1781,01/08/2022,2022/08/01,2022,Product 6,Clothing,New York,North,  North ,"New York City, New York",USA,37.0,148.0,177.17,Yes,alex,0.20
1781,01/08/2022,01-08-2022,2022,Product 6,Clothing,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,30.0,120.0,149.04,No,Brooke,0.25
1782,01/08/2022,01-08-2022,2022,Product 6,Clothing,Texas,South,  South ,"Houston, Texas",USA,43.0,172.0,257.33,Unknown,CHRIS,0.30
1782,01/08/2022,01-08-2022,2022,Product 6,Clothing,Georgia,South,  South ,"Atlanta, Georgia",USA,25.0,100.0,141.76,Yes,Drew,0.15
1783,01/08/2022,01-08-2022,2022,Product 6,Clothing,Florida,East,  East ,"Miami, Florida",USA,35.0,140.0,195.34,No,Elliot,0.20
1783,01/08/2022,01-08-2022,2022,Product 6,Clothing,North Carolina,East,  East ,"New York City, North Carolina",USA,38.0,152.0,196.34,Unknown,,0.25
1784,01/08/2022,01-08-2022,2022,Product 6,Clothing,California,West,  West ,"Philadelphia, California",USA,30.0,120.0,147.53,Yes,alex,0.30
1784,01/08/2022,01-08-2022,2022,Product 6,Clothing,Washington,West,  West ,"Houston, Washington",USA,42.0,168.0,244.31,No,Brooke,0.15
1785,01/08/2022,01-08-2022,2022,Product 7,Home Goods,New York,North,  North ,"Atlanta, New York",USA,33.0,330.0,415.04,Unknown,CHRIS,0.20
1785,01/08/2022,01-08-2022,2022,Product 7,Home Goods,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,26.0,260.0,301.64,Yes,Drew,0.25
1786,01/08/2022,2022/08/01,2022,Product 7,Home Goods,Texas,South,  South ,"New York City, Texas",USA,38.0,380.0,531.24,No,Elliot,0.30
1786,01/08/2022,01-08-2022,2022,Product 7,Home Goods,Georgia,South,  South ,"Philadelphia, Georgia",USA,35.0,350.0,432.16,Unknown,,0.15
1787,01/08/2022,01-08-2022,2022,Product 7,Home Goods,Florida,East,  East ,"Houston, Florida",USA,36.0,360.0,482.63,Yes,alex,0.20
1787,01/08/2022,01-08-2022,2022,Product 7,Home Goods,North Carolina,East,  East ,"Atlanta, North Carolina",USA,28.0,280.0,393.45,No,Brooke,0.25
1788,01/08/2022,01-08-2022,2022,Product 7,Home Goods,California,West,  West ,"Miami, California",USA,38.0,380.0,446.62,Unknown,CHRIS,0.30
1788,01/08/2022,01-08-2022,2022,Product 7,Home Goods,Washington,West,  West ,"New York City, Washington",USA,31.0,310.0,459.65,Yes,Drew,0.15
1789,01/08/2022,01-08-2022,2022,Product 8,Home Goods,New York,North,  North ,"Philadelphia, New York",USA,29.0,217.5,284.02,No,Elliot,0.20
1789,01/08/2022,01-08-2022,2022,Product 8,Home Goods,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,40.0,300.0,341.28,Unknown,,0.25
1790,01/08/2022,01-08-2022,2022,Product 8,Home Goods,Texas,South,  South ,"Atlanta, Texas",USA,43.0,322.5,374.29,Yes,alex,0.30
1790,01/08/2022,01-08-2022,2022,Product 8,Home Goods,Georgia,South,  South ,"Miami, Georgia",USA,36.0,270.0,317.22,No,Brooke,0.15
1791,01/08/2022,2022/08/01,2022,Product 8,Home Goods,Florida,East,  East ,"New York City, Florida",USA,39.0,292.5,375.29,Unknown,CHRIS,0.20
1791,01/08/2022,01-08-2022,2022,Product 8,Home Goods,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,41.0,307.5,375.2,Yes,Drew,0.25
1792,01/08/2022,01-08-2022,2022,Product 8,Home Goods,California,West,  West ,"Houston, California",USA,33.0,247.5,355.53,No,Elliot,0.30
1792,01/08/2022,01-08-2022,2022,Product 8,Home Goods,Washington,West,  West ,"Atlanta, Washington",USA,29.0,217.5,318.99,Unknown,,0.15
1793,01/08/2022,01-08-2022,2022,Product 9,Home Goods,New York,North,  North ,"Miami, New York",USA,31.0,155.0,185.46,Yes,alex,0.20
1793,01/08/2022,01-08-2022,2022,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,39.0,195.0,277.17,No,Brooke,0.25
1794,01/08/2022,01-08-2022,2022,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,28.0,140.0,204.33,Unknown,CHRIS,0.30
1794,01/08/2022,01-08-2022,2022,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,44.0,220.0,277.18,Yes,Drew,0.15
1795,01/08/2022,01-08-2022,2022,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,36.0,180.0,234.56,No,Elliot,0.20
1795,01/08/2022,01-08-2022,2022,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,31.0,155.0,199.86,Unknown,,0.25
1796,01/08/2022,2022/08/01,2022,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,35.0,,235.8,Yes,alex,0.30
1796,01/08/2022,01-08-2022,2022,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,,210.0,259.07,No,Brooke,0.15
1797,01/08/2022,01-08-2022,2022,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,34.0,425.0,602.41,Unknown,CHRIS,0.20
1797,01/08/2022,01-08-2022,2022,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,37.0,462.5,564.45,Yes,Drew,0.25
1798,01/08/2022,01-08-2022,2022,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,33.0,412.5,533.5,No,Elliot,0.30
1798,01/08/2022,01-08-2022,2022,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,42.0,525.0,605.17,Unknown,,0.15
1799,01/08/2022,01-08-2022,2022,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,28.0,350.0,403.65,Yes,alex,0.20
1799,01/08/2022,01-08-2022,2022,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,42.0,525.0,642.23,No,Brooke,0.25
1800,01/08/2022,01-08-2022,2022,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,43.0,537.5,746.13,Unknown,CHRIS,0.30
1800,01/08/2022,01-08-2022,2022,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,27.0,337.5,501.66,Yes,Drew,0.15
1801,01/09/2022,2022/09/01,2022,Product 1,Electronics,New York,North,  North ,"New York City, New York",USA,43.0,1075.0,1607.05,No,Elliot,0.20
1801,01/09/2022,01-09-2022,2022,Product 1,Electronics,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,39.0,975.0,1300.94,Unknown,,0.25
1802,01/09/2022,01-09-2022,2022,Product 1,Electronics,Texas,South,  South ,"Houston, Texas",USA,33.0,825.0,1059.08,Yes,alex,0.30
1802,01/09/2022,01-09-2022,2022,Product 1,Electronics,Georgia,South,  South ,"Atlanta, Georgia",USA,26.0,650.0,941.12,No,Brooke,0.15
1803,01/09/2022,01-09-2022,2022,Product 1,Electronics,Florida,East,  East ,"Miami, Florida",USA,34.0,850.0,1210.64,Unknown,CHRIS,0.20
1803,01/09/2022,01-09-2022,2022,Product 1,Electronics,North Carolina,East,  East ,"New York City, North Carolina",USA,28.0,700.0,939.45,Yes,Drew,0.25
1804,01/09/2022,01-09-2022,2022,Product 1,Electronics,California,West,  West ,"Philadelphia, California",USA,31.0,775.0,1040.88,No,Elliot,0.30
1804,01/09/2022,01-09-2022,2022,Product 1,Electronics,Washington,West,  West ,"Houston, Washington",USA,35.0,875.0,1254.24,Unknown,,0.15
1805,01/09/2022,01-09-2022,2022,Product 2,Electronics,New York,North,  North ,"Atlanta, New York",USA,40.0,600.0,755.91,Yes,alex,0.20
1805,01/09/2022,01-09-2022,2022,Product 2,Electronics,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,43.0,645.0,880.47,No,Brooke,0.25
1806,01/09/2022,2022/09/01,2022,Product 2,Electronics,Texas,South,  South ,"New York City, Texas",USA,38.0,570.0,655.38,Unknown,CHRIS,0.30
1806,01/09/2022,01-09-2022,2022,Product 2,Electronics,Georgia,South,  South ,"Philadelphia, Georgia",USA,36.0,540.0,785.24,Yes,Drew,0.15
1807,01/09/2022,01-09-2022,2022,Product 2,Electronics,Florida,East,  East ,"Houston, Florida",USA,25.0,375.0,445.47,No,Elliot,0.20
1807,01/09/2022,01-09-2022,2022,Product 2,Electronics,North Carolina,East,  East ,"Atlanta, North Carolina",USA,37.0,555.0,820.94,Unknown,,0.25
1808,01/09/2022,01-09-2022,2022,Product 2,Electronics,California,West,  West ,"Miami, California",USA,38.0,570.0,688.86,Yes,alex,0.30
1808,01/09/2022,01-09-2022,2022,Product 2,Electronics,Washington,West,  West ,"New York City, Washington",USA,30.0,450.0,514.86,No,Brooke,0.15
1809,01/09/2022,01-09-2022,2022,Product 3,Electronics,New York,North,  North ,"Philadelphia, New York",USA,30.0,1500.0,ERROR,Unknown,CHRIS,0.20
1809,01/09/2022,01-09-2022,2022,Product 3,Electronics,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,27.0,1350.0,1674.66,Yes,Drew,0.25
1810,01/09/2022,01-09-2022,2022,Product 3,Electronics,Texas,South,  South ,"Atlanta, Texas",USA,26.0,1300.0,1698.06,No,Elliot,0.30
1810,01/09/2022,01-09-2022,2022,Product 3,Electronics,Georgia,South,  South ,"Miami, Georgia",USA,40.0,2000.0,2478.16,Unknown,,0.15
1811,01/09/2022,2022/09/01,2022,Product 3,Electronics,Florida,East,  East ,"New York City, Florida",USA,42.0,2100.0,2693.77,Yes,alex,0.20
1811,01/09/2022,01-09-2022,2022,Product 3,Electronics,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,42.0,2100.0,3004.87,No,Brooke,0.25
1812,01/09/2022,01-09-2022,2022,Product 3,Electronics,California,West,  West ,"Houston, California",USA,31.0,1550.0,2109.38,Unknown,CHRIS,0.30
1812,01/09/2022,01-09-2022,2022,Product 3,Electronics,Washington,West,  West ,"Atlanta, Washington",USA,30.0,1500.0,1990.28,Yes,Drew,0.15
1813,01/09/2022,01-09-2022,2022,Product 4,Clothing,New York,North,  North ,"Miami, New York",USA,35.0,87.5,110.26,No,Elliot,0.20
1813,01/09/2022,01-09-2022,2022,Product 4,Clothing,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,26.0,65.0,86.33,Unknown,,0.25
1814,01/09/2022,01-09-2022,2022,Product 4,Clothing,Texas,South,  South ,"Philadelphia, Texas",USA,36.0,90.0,106.32,Yes,alex,0.30
1814,01/09/2022,01-09-2022,2022,Product 4,Clothing,Georgia,South,  South ,"Houston, Georgia",USA,45.0,112.5,136.5,No,Brooke,0.15
1815,01/09/2022,01-09-2022,2022,Product 4,Clothing,Florida,East,  East ,"Atlanta, Florida",USA,,100.0,142.42,Unknown,CHRIS,0.20
1815,01/09/2022,01-09-2022,2022,Product 4,Clothing,North Carolina,East,  East ,"Miami, North Carolina",USA,35.0,87.5,122.02,Yes,Drew,0.25
1816,01/09/2022,2022/09/01,2022,Product 4,Clothing,California,West,  West ,"New York City, California",USA,33.0,82.5,107.55,No,Elliot,0.30
1816,01/09/2022,01-09-2022,2022,Product 4,Clothing,Washington,West,  West ,"Philadelphia, Washington",USA,33.0,82.5,97.6,Unknown,,0.15
1817,01/09/2022,01-09-2022,2022,Product 5,Clothing,New York,North,  North ,"Houston, New York",USA,39.0,58.5,66.94,Yes,alex,0.20
1817,01/09/2022,01-09-2022,2022,Product 5,Clothing,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,37.0,55.5,65.14,No,Brooke,0.25
1818,01/09/2022,01-09-2022,2022,Product 5,Clothing,Texas,South,  South ,"Miami, Texas",USA,28.0,42.0,56.31,Unknown,CHRIS,0.30
1818,01/09/2022,01-09-2022,2022,Product 5,Clothing,Georgia,South,  South ,"New York City, Georgia",USA,28.0,42.0,51.52,Yes,Drew,0.15
1819,01/09/2022,01-09-2022,2022,Product 5,Clothing,Florida,East,  East ,"Philadelphia, Florida",USA,34.0,51.0,67.13,No,Elliot,0.20
1819,01/09/2022,01-09-2022,2022,Product 5,Clothing,North Carolina,East,  East ,"Houston, North Carolina",USA,32.0,48.0,67.45,Unknown,,0.25
1820,01/09/2022,01-09-2022,2022,Product 5,Clothing,California,West,  West ,"Atlanta, California",USA,33.0,49.5,71.25,Yes,alex,0.30
1820,01/09/2022,01-09-2022,2022,Product 5,Clothing,Washington,West,  West ,"Miami, Washington",USA,45.0,67.5,81.42,No,Brooke,0.15
1821,01/09/2022,2022/09/01,2022,Product 6,Clothing,New York,North,  North ,"New York City, New York",USA,30.0,120.0,134.57,Unknown,CHRIS,0.20
1821,01/09/2022,01-09-2022,2022,Product 6,Clothing,Pennsylvania,North,  North ,"Philadelphia, Pennsylvania",USA,39.0,156.0,223.04,Yes,Drew,0.25
1822,01/09/2022,01-09-2022,2022,Product 6,Clothing,Texas,South,  South ,"Houston, Texas",USA,31.0,124.0,184.86,No,Elliot,0.30
1822,01/09/2022,01-09-2022,2022,Product 6,Clothing,Georgia,South,  South ,"Atlanta, Georgia",USA,43.0,,250.16,Unknown,,0.15
1823,01/09/2022,01-09-2022,2022,Product 6,Clothing,Florida,East,  East ,"Miami, Florida",USA,36.0,144.0,206.47,Yes,alex,0.20
1823,01/09/2022,01-09-2022,2022,Product 6,Clothing,North Carolina,East,  East ,"New York City, North Carolina",USA,38.0,152.0,224.92,No,Brooke,0.25
1824,01/09/2022,01-09-2022,2022,Product 6,Clothing,California,West,  West ,"Philadelphia, California",USA,26.0,104.0,134.38,Unknown,CHRIS,0.30
1824,01/09/2022,01-09-2022,2022,Product 6,Clothing,Washington,West,  West ,"Houston, Washington",USA,30.0,120.0,163.8,Yes,Drew,0.15
1825,01/09/2022,01-09-2022,2022,Product 7,Home Goods,New York,North,  North ,"Atlanta, New York",USA,42.0,420.0,504.96,No,Elliot,0.20
1825,01/09/2022,01-09-2022,2022,Product 7,Home Goods,Pennsylvania,North,  North ,"Miami, Pennsylvania",USA,42.0,420.0,521.32,Unknown,,0.25
1826,01/09/2022,2022/09/01,2022,Product 7,Home Goods,Texas,South,  South ,"New York City, Texas",USA,33.0,330.0,364.21,Yes,alex,0.30
1826,01/09/2022,01-09-2022,2022,Product 7,Home Goods,Georgia,South,  South ,"Philadelphia, Georgia",USA,30.0,300.0,360.57,No,Brooke,0.15
1827,01/09/2022,01-09-2022,2022,Product 7,Home Goods,Florida,East,  East ,"Houston, Florida",USA,39.0,390.0,462.13,Unknown,CHRIS,0.20
1827,01/09/2022,01-09-2022,2022,Product 7,Home Goods,North Carolina,East,  East ,"Atlanta, North Carolina",USA,43.0,430.0,502.06,Yes,Drew,0.25
1828,01/09/2022,01-09-2022,2022,Product 7,Home Goods,California,West,  West ,"Miami, California",USA,35.0,350.0,442.69,No,Elliot,0.30
1828,01/09/2022,01-09-2022,2022,Product 7,Home Goods,Washington,West,  West ,"New York City, Washington",USA,35.0,350.0,397.02,Unknown,,0.15
1829,01/09/2022,01-09-2022,2022,Product 8,Home Goods,New York,North,  North ,"Philadelphia, New York",USA,43.0,322.5,435.19,Yes,alex,0.20
1829,01/09/2022,01-09-2022,2022,Product 8,Home Goods,Pennsylvania,North,  North ,"Houston, Pennsylvania",USA,26.0,195.0,232.47,No,Brooke,0.25
1830,01/09/2022,01-09-2022,2022,Product 8,Home Goods,Texas,South,  South ,"Atlanta, Texas",USA,34.0,255.0,363.49,Unknown,CHRIS,0.30
1830,01/09/2022,01-09-2022,2022,Product 8,Home Goods,Georgia,South,  South ,"Miami, Georgia",USA,30.0,225.0,301.1,Yes,Drew,0.15
1831,01/09/2022,2022/09/01,2022,Product 8,Home Goods,Florida,East,  East ,"New York City, Florida",USA,29.0,217.5,252.02,No,Elliot,0.20
1831,01/09/2022,01-09-2022,2022,Product 8,Home Goods,North Carolina,East,  East ,"Philadelphia, North Carolina",USA,29.0,217.5,284.66,Unknown,,0.25
1832,01/09/2022,01-09-2022,2022,Product 8,Home Goods,California,West,  West ,"Houston, California",USA,42.0,315.0,393.16,Yes,alex,0.30
1832,01/09/2022,01-09-2022,2022,Product 8,Home Goods,Washington,West,  West ,"Atlanta, Washington",USA,41.0,307.5,398.8,No,Brooke,0.15
1833,01/09/2022,01-09-2022,2022,Product 9,Home Goods,New York,North,  North ,"Miami, New York",USA,27.0,135.0,166.25,Unknown,CHRIS,0.20
1833,01/09/2022,01-09-2022,2022,Product 9,Home Goods,Pennsylvania,North,  North ,"New York City, Pennsylvania",USA,,225.0,278.37,Yes,Drew,0.25
1834,01/09/2022,01-09-2022,2022,Product 9,Home Goods,Texas,South,  South ,"Philadelphia, Texas",USA,41.0,205.0,259.93,No,Elliot,0.30
1834,01/09/2022,01-09-2022,2022,Product 9,Home Goods,Georgia,South,  South ,"Houston, Georgia",USA,44.0,220.0,326.43,Unknown,,0.15
1835,01/09/2022,01-09-2022,2022,Product 9,Home Goods,Florida,East,  East ,"Atlanta, Florida",USA,29.0,145.0,173.9,Yes,alex,0.20
1835,01/09/2022,01-09-2022,2022,Product 9,Home Goods,North Carolina,East,  East ,"Miami, North Carolina",USA,35.0,175.0,200.77,No,Brooke,0.25
1836,01/09/2022,2022/09/01,2022,Product 9,Home Goods,California,West,  West ,"New York City, California",USA,35.0,175.0,207.67,Unknown,CHRIS,0.30
1836,01/09/2022,01-09-2022,2022,Product 9,Home Goods,Washington,West,  West ,"Philadelphia, Washington",USA,25.0,125.0,166.55,Yes,Drew,0.15
1837,01/09/2022,01-09-2022,2022,Product 10,Home Goods,New York,North,  North ,"Houston, New York",USA,41.0,512.5,630.08,No,Elliot,0.20
1837,01/09/2022,01-09-2022,2022,Product 10,Home Goods,Pennsylvania,North,  North ,"Atlanta, Pennsylvania",USA,27.0,337.5,423.9,Unknown,,0.25
1838,01/09/2022,01-09-2022,2022,Product 10,Home Goods,Texas,South,  South ,"Miami, Texas",USA,40.0,500.0,557.52,Yes,alex,0.30
1838,01/09/2022,01-09-2022,2022,Product 10,Home Goods,Georgia,South,  South ,"New York City, Georgia",USA,37.0,462.5,634.71,No,Brooke,0.15
1839,01/09/2022,01-09-2022,2022,Product 10,Home Goods,Florida,East,  East ,"Philadelphia, Florida",USA,35.0,437.5,610.77,Unknown,CHRIS,0.20
1839,01/09/2022,01-09-2022,2022,Product 10,Home Goods,North Carolina,East,  East ,"Houston, North Carolina",USA,29.0,362.5,502.0,Yes,Drew,0.25
1840,01/09/2022,01-09-2022,2022,Product 10,Home Goods,California,West,  West ,"Atlanta, California",USA,41.0,512.5,745.46,No,Elliot,0.30
1840,01/09/2022,01-09-2022,2022,Product 10,Home Goods,Washington,West,  West ,"Miami, Washington",USA,29.0,362.5,460.27,Unknown,,0.15
